gametime,gameid,summonerid,gametype
1539663546,3384144024,56951349,Ranked Solo
1539606143,3383731158,56951349,Ranked Solo
1539604280,3383673205,56951349,Ranked Solo
1539531560,3382853926,56951349,Ranked Solo
1539520301,3382681761,56951349,Ranked Solo
1539517749,3382612214,56951349,Ranked Solo
1539515731,3382548651,56951349,Ranked Solo
1539511947,3382479149,56951349,Ranked Solo
1539503259,3382342135,56951349,Ranked Solo
1539500804,3382211201,56951349,Ranked Solo
1539498397,3381939758,56951349,Ranked Solo
1539496003,3381828420,56951349,Ranked Solo
1539492112,3381776785,56951349,Ranked Solo
1537333132,3349295764,57541180,ARAM
1537278585,3348501005,57541180,Ranked Solo
1537276611,3348413522,57541180,Ranked Solo
1537274543,3348393956,57541180,Ranked Solo
1537272285,3348333549,57541180,Ranked Solo
1537196946,3347750048,57541180,ARAM
1537191798,3347614759,57541180,Ranked Solo
1537099664,3346288989,57541180,Ranked Solo
1537004476,3344239951,57541180,Ranked Solo
1536983531,3343751568,57541180,Special Mode
1536982362,3343578110,57541180,Special Mode
1536981183,3343603403,57541180,Special Mode
1536977345,3343444188,57541180,ODYSSEY: EXTRACTION
1536950154,3343254171,57541180,ODYSSEY: EXTRACTION
1536949212,3343261200,57541180,ODYSSEY: EXTRACTION
1536944546,3343159561,57541180,ARAM
1536942127,3343088645,57541180,ODYSSEY: EXTRACTION
1536939110,3343054562,57541180,ODYSSEY: EXTRACTION
1536937991,3343053271,57541180,ODYSSEY: EXTRACTION
1536862665,3342114625,57541180,ODYSSEY: EXTRACTION
1539278712,3378841592,25260179,Ranked Solo
1539276823,3378828417,25260179,Ranked Solo
1539275063,3378804909,25260179,Ranked Solo
1539272962,3378780135,25260179,Ranked Solo
1539270771,3378718456,25260179,Ranked Solo
1539259503,3378530941,25260179,Ranked Solo
1539257083,3378494159,25260179,Ranked Solo
1539192514,3377759667,25260179,Ranked Solo
1539190207,3377745638,25260179,Ranked Solo
1539187441,3377780494,25260179,Ranked Solo
1539184039,3377720488,25260179,Ranked Solo
1539169375,3377471743,25260179,Normal
1539167269,3377397312,25260179,Normal
1539104084,3376772110,25260179,ARAM
1539101683,3376742252,25260179,Ranked Solo
1539098608,3376655539,25260179,Ranked Solo
1539095976,3376608144,25260179,Ranked Solo
1539079653,3376340398,25260179,ARAM
1539061292,3375635929,25260179,Normal
1539025064,3375398873,25260179,Normal
1537033672,3345020905,36990696,Ranked Solo
1537028001,3344903659,36990696,Ranked Solo
1537016588,3344537581,36990696,Ranked Solo
1537014020,3344506487,36990696,Ranked Solo
1537011234,3344450505,36990696,Ranked Solo
1537007670,3344369483,36990696,Ranked Solo
1537006700,3344335011,36990696,Ranked Solo
1537005748,3344291507,36990696,Ranked Solo
1536995037,3343977922,36990696,Ranked Solo
1536992141,3343933893,36990696,Ranked Solo
1536989751,3343871499,36990696,Ranked Solo
1536946298,3343149657,36990696,Ranked Solo
1536943433,3343132450,36990696,Ranked Solo
1536941287,3343082558,36990696,Ranked Solo
1536930092,3342802804,36990696,Ranked Solo
1536927514,3342716516,36990696,Ranked Solo
1536925541,3342675981,36990696,Ranked Solo
1536923055,3342610291,36990696,Ranked Solo
1536919845,3342551932,36990696,Ranked Solo
1536911159,3342359204,36990696,Ranked Solo
1537468611,3351182871,64250795,Ranked Solo
1537442217,3350433992,64250795,Ranked Solo
1537438283,3350381932,64250795,Ranked Solo
1537435533,3350326437,64250795,Ranked Solo
1537433631,3350309973,64250795,Ranked Solo
1537355072,3349609954,64250795,Ranked Solo
1537348998,3349521386,64250795,Ranked Solo
1537346909,3349484374,64250795,Ranked Solo
1537338630,3349393279,64250795,Ranked Solo
1537336559,3349360619,64250795,Ranked Solo
1537332384,3349163519,64250795,Ranked Solo
1537330039,3349110973,64250795,Ranked Solo
1537284503,3348606011,64250795,Ranked Solo
1537282933,3348558378,64250795,Ranked Solo
1537279765,3348506545,64250795,Ranked Solo
1537277817,3348429136,64250795,Ranked Solo
1537273303,3348390015,64250795,Ranked Solo
1537271849,3348311723,64250795,Ranked Solo
1537269779,3348264956,64250795,Ranked Solo
1537249329,3348005009,64250795,Ranked Solo
1537214812,3347868439,41913808,Ranked Solo
1537211591,3347886091,41913808,Ranked Solo
1537208006,3347892549,41913808,Ranked Solo
1537206036,3347849334,41913808,Ranked Solo
1537192812,3347647737,41913808,Ranked Solo
1537177252,3347199400,41913808,Ranked Solo
1537175276,3347192665,41913808,Ranked Solo
1537173298,3347014630,41913808,Ranked Solo
1537167808,3346925460,41913808,Special Mode
1537166754,3346923928,41913808,Special Mode
1537156425,3346856944,41913808,Special Mode
1537125389,3346745127,41913808,Ranked Solo
1537121606,3346713239,41913808,Ranked Solo
1537118825,3346696570,41913808,Ranked Solo
1537116441,3346691889,41913808,Ranked Solo
1537113865,3346617535,41913808,Ranked Solo
1537110677,3346595612,41913808,Ranked Solo
1537073869,3345701748,41913808,Special Mode
1537072927,3345647626,41913808,Special Mode
1537036582,3345047021,41913808,Ranked Solo
1534952901,3317206040,66800151,Ranked Solo
1534853363,3315945902,66800151,Ranked Solo
1534851523,3315920409,66800151,Ranked Solo
1534602043,3312864988,66800151,Ranked Solo
1534600236,3312861991,66800151,Ranked Solo
1534399463,3309794921,66800151,Ranked Solo
1533977943,3304009663,66800151,Ranked Solo
1533975879,3303977196,66800151,Ranked Solo
1533973396,3303919228,66800151,Ranked Solo
1533971413,3303913928,66800151,Ranked Solo
1533969378,3303863611,66800151,Ranked Solo
1533710912,3300506921,66800151,Ranked Solo
1533640350,3299284081,66800151,Ranked Solo
1533638226,3299219297,66800151,Ranked Solo
1533552878,3298282424,66800151,Ranked Solo
1533216612,3293056116,66800151,Ranked Solo
1532949069,3289486377,66800151,Ranked Solo
1532946588,3289429458,66800151,Ranked Solo
1532932394,3289270176,66800151,Ranked Solo
1532929837,3289213795,66800151,Ranked Solo
1536500950,3337338739,56921556,Ranked Solo
1536498833,3337331620,56921556,Ranked Solo
1536421188,3336059118,56921556,Ranked Solo
1536384387,3335441933,56921556,Ranked Solo
1536382983,3335405809,56921556,Ranked Solo
1536380951,3335410338,56921556,Ranked Solo
1536379004,3335364776,56921556,Ranked Solo
1536324998,3334554174,56921556,Ranked Solo
1536320252,3334486705,56921556,Ranked Solo
1536317803,3334450523,56921556,Ranked Solo
1536315765,3334414401,56921556,Ranked Solo
1536310662,3334360685,56921556,Ranked Solo
1536301255,3334238838,56921556,Ranked Solo
1536299532,3334205793,56921556,Ranked Solo
1536297355,3334193607,56921556,Ranked Solo
1536295431,3334220252,56921556,Ranked Solo
1536292931,3334186992,56921556,Ranked Solo
1536233997,3333490158,56921556,Ranked Solo
1536232268,3333435043,56921556,Ranked Solo
1536230150,3333398367,56921556,Ranked Solo
1538999472,3374896933,54692988,Ranked Solo
1538996649,3374839170,54692988,Ranked Solo
1538989149,3374716607,54692988,Ranked Solo
1538987308,3374710295,54692988,Ranked Solo
1538985057,3374654973,54692988,Ranked Solo
1538979088,3374357209,54692988,Ranked Solo
1538917938,3373738930,54692988,Ranked Solo
1538915580,3373685363,54692988,Ranked Solo
1538912899,3373626801,54692988,Ranked Solo
1538911124,3373576375,54692988,Ranked Solo
1538904822,3373503725,54692988,ARAM
1538721276,3369868150,54692988,Ranked Solo
1538719144,3369854490,54692988,Ranked Solo
1538717368,3369890305,54692988,Ranked Solo
1538715622,3369837020,54692988,Ranked Solo
1538646119,3369232107,54692988,Ranked Solo
1538643944,3369186906,54692988,Ranked Solo
1538639988,3369145748,54692988,Ranked Solo
1538634993,3369055336,54692988,Ranked Solo
1538632617,3369071945,54692988,Ranked Solo
1539021714,3375372623,25260179,Ranked Solo
1539019819,3375325977,25260179,Ranked Solo
1539017202,3375275618,25260179,Ranked Solo
1539013223,3375234293,25260179,Ranked Solo
1539011539,3375176354,25260179,Ranked Solo
1538923853,3373877176,25260179,Ranked Solo
1538919976,3373819027,25260179,ARAM
1538903085,3373444232,25260179,Ranked Solo
1538900822,3373406122,25260179,Ranked Solo
1538840459,3372429238,25260179,ARAM
1538837148,3372372714,25260179,Special Mode
1538836143,3372304628,25260179,ARAM
1538834326,3372258036,25260179,Normal
1538818776,3371905644,25260179,ARAM
1538759464,3370899696,25260179,Normal
1538754802,3370850676,25260179,Ranked Solo
1538752325,3370758665,25260179,Ranked Solo
1538749709,3370698725,25260179,Ranked Solo
1538746779,3370617817,25260179,Ranked Solo
1538743447,3370554698,25260179,Ranked Solo
1532927900,3289179107,66800151,Ranked Solo
1532925583,3289192234,66800151,Ranked Solo
1532882585,3288960826,66800151,Ranked Solo
1532880591,3288924454,66800151,Ranked Solo
1532770275,3286948200,66800151,Ranked Solo
1532615043,3285165887,66800151,Ranked Solo
1532611406,3285109435,66800151,Ranked Solo
1532351576,3281836903,66800151,Ranked Solo
1532343769,3281707579,66800151,Ranked Solo
1532079327,3278111985,66800151,Ranked Solo
1532077477,3278066821,66800151,Ranked Solo
1532074840,3278050179,66800151,Ranked Solo
1531747626,3274925070,66800151,Ranked Solo
1531679746,3274185844,66800151,Ranked Solo
1531678037,3274183613,66800151,Ranked Solo
1531634837,3273429076,66800151,Ranked Solo
1531233624,3268833630,66800151,Ranked Solo
1531146965,3267793515,66800151,Ranked Solo
1531145468,3267707232,66800151,Ranked Solo
1531142783,3267674746,66800151,Ranked Solo
1536907692,3342341300,36990696,Ranked Solo
1536904984,3342315268,36990696,Ranked Solo
1536903217,3342281562,36990696,Ranked Solo
1536860423,3342100313,36990696,Ranked Solo
1536857882,3342064910,36990696,Ranked Solo
1536856134,3341987591,36990696,Ranked Solo
1536852922,3341974403,36990696,Ranked Solo
1536840004,3341373202,36990696,Ranked Solo
1536838149,3341333365,36990696,Ranked Solo
1536833586,3341194325,36990696,Ranked Solo
1536830671,3341162163,36990696,Ranked Solo
1536820509,3341006717,36990696,Ranked Solo
1536819133,3341023229,36990696,Ranked Solo
1536817257,3340968812,36990696,Ranked Solo
1536777433,3340832396,36990696,Ranked Solo
1536775770,3340769976,36990696,Ranked Solo
1536773771,3340776402,36990696,Ranked Solo
1536771457,3340762118,36990696,Ranked Solo
1536769397,3340697584,36990696,Ranked Solo
1536767540,3340721538,36990696,Ranked Solo
1537032379,3344974164,41913808,Ranked Solo
1537029862,3344953867,41913808,Ranked Solo
1536995449,3344006858,41913808,Ranked Solo
1536990468,3343916642,41913808,Ranked Solo
1536988770,3343868343,41913808,Ranked Solo
1536987032,3343850946,41913808,Ranked Solo
1536953075,3343275939,41913808,Ranked Solo
1536950564,3343252225,41913808,Ranked Solo
1536948150,3343196162,41913808,Ranked Solo
1536945649,3343138783,41913808,Ranked Solo
1536943363,3343130185,41913808,Ranked Solo
1536941174,3343100965,41913808,Ranked Solo
1536939126,3343019754,41913808,Ranked Solo
1536936774,3342936230,41913808,Ranked Solo
1536863471,3342123777,41913808,Ranked Solo
1536860423,3342100313,41913808,Ranked Solo
1536857530,3342041372,41913808,Ranked Solo
1536854820,3342023151,41913808,Ranked Solo
1536852522,3341947039,41913808,Ranked Solo
1536850478,3341908467,41913808,Ranked Solo
1537163232,3346885036,64250795,Ranked Solo
1537161132,3346882075,64250795,Ranked Solo
1537159120,3346839615,64250795,Ranked Solo
1537156683,3346846302,64250795,Ranked Solo
1536899477,3342255647,64250795,Ranked Solo
1536898072,3342262229,64250795,Ranked Solo
1536060696,3331524805,64250795,Ranked Solo
1536058080,3331511682,64250795,Ranked Solo
1536051279,3331389806,64250795,Ranked Solo
1536049432,3331404435,64250795,Ranked Solo
1536047545,3331371592,64250795,Ranked Solo
1536037720,3331304476,64250795,Ranked Solo
1536035575,3331283765,64250795,Ranked Solo
1535950948,3330281898,64250795,Ranked Solo
1535945862,3330236358,64250795,Ranked Solo
1535891544,3329848347,64250795,Ranked Solo
1535889890,3329799103,64250795,Ranked Solo
1535866756,3329329676,64250795,Ranked Solo
1535858879,3328976547,64250795,Ranked Solo
1535813125,3328584670,64250795,Ranked Solo
1536861165,3342103103,57541180,Special Mode
1536846330,3341551416,57541180,Ranked Solo
1536841234,3341430611,57541180,ODYSSEY: EXTRACTION
1536831613,3341147751,57541180,Ranked Solo
1536829151,3341180501,57541180,ODYSSEY: EXTRACTION
1536827753,3341126831,57541180,ODYSSEY: EXTRACTION
1536826494,3341122420,57541180,ODYSSEY: EXTRACTION
1536825204,3341088573,57541180,Special Mode
1536810602,3340980793,57541180,ODYSSEY: EXTRACTION
1536810130,3340939857,57541180,ODYSSEY: EXTRACTION
1536809451,3340918798,57541180,Special Mode
1536808280,3340906167,57541180,Special Mode
1536806154,3340924084,57541180,Special Mode
1536779652,3340815781,57541180,Special Mode
1536778494,3340794453,57541180,ODYSSEY: EXTRACTION
1536760325,3340543117,57541180,Special Mode
1536744478,3340161435,57541180,Ranked Solo
1536739917,3340076580,57541180,Special Mode
1536737853,3340061159,57541180,Special Mode
1536736278,3340036262,57541180,Special Mode
1539485458,3381722820,56951349,Ranked Solo
1539449954,3381503878,56951349,Ranked Solo
1539447580,3381442339,56951349,Ranked Solo
1539444729,3381384082,56951349,Ranked Solo
1539244243,3378068909,56951349,Ranked Solo
1539241887,3378025699,56951349,Ranked Solo
1539240039,3378041248,56951349,Ranked Solo
1539238122,3377978273,56951349,Ranked Solo
1539234921,3377982211,56951349,Ranked Solo
1539159187,3377316615,56951349,Ranked Solo
1539157134,3377313422,56951349,Ranked Solo
1539155843,3377290002,56951349,Ranked Solo
1539154000,3377274728,56951349,Ranked Solo
1539149869,3377228779,56951349,Ranked Solo
1539148455,3377226697,56951349,Ranked Solo
1539146844,3377213953,56951349,Ranked Solo
1539024318,3375378668,56951349,ARAM
1539022691,3375395864,56951349,Ranked Solo
1539020773,3375390998,56951349,Ranked Solo
1539018597,3375312332,56951349,Ranked Solo
1539251016,3378416448,74750546,Ranked Solo
1539239876,3378052118,74750546,Ranked Solo
1539237609,3377976718,74750546,Ranked Solo
1539235528,3377973610,74750546,Ranked Solo
1539231672,3377926441,74750546,Ranked Solo
1539185830,3377737812,74750546,ARAM
1539159610,3377319432,74750546,Ranked Solo
1539153127,3377273339,74750546,Ranked Solo
1539150308,3377228907,74750546,Ranked Solo
1539147777,3377195435,74750546,Ranked Solo
1539145509,3377211736,74750546,Ranked Solo
1539102049,3376708077,74750546,ARAM
1539073403,3376175726,74750546,Ranked Solo
1539069283,3376069784,74750546,Ranked Solo
1539067340,3375917737,74750546,Ranked Solo
1539011825,3375184374,74750546,Ranked Solo
1539006731,3375086111,74750546,ARAM
1539005160,3375055269,74750546,Ranked Solo
1539002646,3374984120,74750546,Ranked Solo
1538996701,3374870245,74750546,Ranked Solo
1538628387,3369035127,54692988,Ranked Solo
1538571689,3368245302,54692988,Special Mode
1538565174,3368112857,54692988,Ranked Solo
1538561845,3368030220,54692988,Ranked Solo
1538559237,3367976373,54692988,Ranked Solo
1538556682,3367960692,54692988,Ranked Solo
1538554938,3367882738,54692988,Ranked Solo
1538552693,3367851166,54692988,Ranked Solo
1538548697,3367766085,54692988,Ranked Solo
1538546035,3367723978,54692988,Ranked Solo
1538543648,3367646155,54692988,Ranked Solo
1538477644,3366586714,54692988,Ranked Solo
1538476295,3366572526,54692988,Ranked Solo
1538473849,3366515241,54692988,Ranked Solo
1538471618,3366469363,54692988,Ranked Solo
1538469802,3366483911,54692988,Ranked Solo
1538467672,3366437457,54692988,Ranked Solo
1538463615,3366389290,54692988,Ranked Solo
1538462068,3366375761,54692988,Ranked Solo
1538459627,3366362128,54692988,Ranked Solo
1536209874,3333200660,56921556,Ranked Solo
1536208069,3333168202,56921556,Ranked Solo
1536205832,3333156087,56921556,Ranked Solo
1536150976,3332832537,56921556,Ranked Solo
1536149212,3332776207,56921556,Ranked Solo
1536147549,3332709738,56921556,Ranked Solo
1536141599,3332671832,56921556,Ranked Solo
1536139785,3332616619,56921556,Ranked Solo
1536137921,3332620882,56921556,Ranked Solo
1536060269,3331552591,56921556,Ranked Solo
1536057700,3331503981,56921556,Ranked Solo
1536039428,3331296837,56921556,Ranked Solo
1536037413,3331275505,56921556,Ranked Solo
1536034118,3331282117,56921556,Ranked Solo
1536032130,3331265289,56921556,Ranked Solo
1535998529,3331159697,56921556,Ranked Solo
1535997162,3331164187,56921556,Ranked Solo
1535994854,3331145542,56921556,Ranked Solo
1535992901,3331143095,56921556,Ranked Solo
1535991599,3331089987,56921556,Ranked Solo
1531141158,3267640447,66800151,Ranked Solo
1531139792,3267548188,66800151,Ranked Solo
1531136802,3267429773,66800151,Ranked Solo
1531133615,3267406752,66800151,Ranked Solo
1531130841,3267358813,66800151,Ranked Solo
1531128428,3267352392,66800151,Ranked Solo
1531126115,3267284879,66800151,Ranked Solo
1531071858,3266938347,66800151,Ranked Solo
1531069129,3266933197,66800151,Ranked Solo
1531066560,3266886655,66800151,Ranked Solo
1531063811,3266870346,66800151,Ranked Solo
1531061739,3266811405,66800151,Ranked Solo
1531058615,3266783588,66800151,Ranked Solo
1531057093,3266745032,66800151,Ranked Solo
1531054093,3266671113,66800151,Ranked Solo
1531046410,3266501753,66800151,Ranked Solo
1531031970,3266223657,66800151,Ranked Solo
1531030351,3266135153,66800151,Ranked Solo
1531028315,3266007051,66800151,Ranked Solo
1531026453,3266031604,66800151,Ranked Solo
1536757024,3340474555,36990696,Ranked Solo
1536753873,3340377225,36990696,Ranked Solo
1536735979,3340000812,36990696,Ranked Solo
1536683903,3339412117,36990696,Ranked Solo
1536680974,3339346883,36990696,Ranked Solo
1536679151,3339332521,36990696,Ranked Solo
1536670277,3338943170,36990696,Ranked Solo
1536668004,3338876768,36990696,Ranked Solo
1536657970,3338728997,36990696,Ranked Solo
1536647737,3338647406,36990696,Ranked Solo
1536603104,3338520621,36990696,Ranked Solo
1536601192,3338507149,36990696,Ranked Solo
1536599393,3338495862,36990696,Ranked Solo
1536597959,3338481763,36990696,Ranked Solo
1536594949,3338456020,36990696,Ranked Solo
1536577442,3338171162,36990696,Ranked Solo
1536573951,3338122261,36990696,Ranked Solo
1536571551,3338106082,36990696,Ranked Solo
1536412163,3335924748,36990696,Ranked Solo
1536408918,3335863807,36990696,Ranked Solo
